"","c(5, 1, 1)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(2, 5, 1)Xc(3, 5, 1)Xc(4, 5, 1)Xc(5, 5, 1)","c(1, 3, 2)Xc(1, 4, 2)Xc(1, 5, 2)Xc(1, 3, 3)Xc(1, 4, 3)Xc(1, 5, 3)","c(1, 2, 2)Xc(1, 3, 2)Xc(1, 4, 2)Xc(1, 5, 2)Xc(1, 2, 3)Xc(1, 3, 3)Xc(1, 4, 3)Xc(1, 5, 3)","c(1, 3, 3)Xc(1, 4, 3)Xc(1, 5, 3)","c(1, 4, 2)Xc(1, 5, 2)Xc(1, 4, 3)Xc(1, 5, 3)","c(3, 3, 2)Xc(4, 3, 2)Xc(5, 3, 2)Xc(3, 3, 3)Xc(4, 3, 3)Xc(5, 3, 3)","c(3, 4, 2)Xc(4, 4, 2)Xc(5, 4, 2)Xc(3, 5, 2)Xc(4, 5, 2)Xc(5, 5, 2)Xc(3, 4, 3)Xc(4, 4, 3)Xc(5, 4, 3)Xc(3, 5, 3)Xc(4, 5, 3)Xc(5, 5, 3)","c(2, 4, 1)Xc(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)","c(2, 5, 1)","c(3, 5, 1)Xc(4, 5, 1)Xc(5, 5, 1)","c(5, 4, 3)Xc(5, 5, 3)","c(1, 3, 3)","c(1, 4, 2)Xc(1, 5, 2)","c(1, 4, 3)Xc(1, 5, 3)","c(2, 4, 1)Xc(2, 5, 1)","c(3, 4, 1)Xc(4, 4, 1)Xc(5, 4, 1)Xc(3, 5, 1)Xc(4, 5, 1)Xc(5, 5, 1)","support_detection_rate"
"97",1.68421761737416,-0.425481865792828,-0.162679160507805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"98",-1.11281677488056,1.79258808792021,NA,0.658526724765398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"99",0.906153608829567,-0.470885506611827,1.43457487940507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"100",-1.48156192922926,-1.03413912811633,-2.3302272907862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"101",0.742189614246061,1.00883865820115,0.296366183682076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"102",-0.202771605531851,0.333278196875392,0.133540381603763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"103",-1.86703585486797,-0.607651952130454,0.171548566812534,NA,NA,NA,NA,NA,NA,NA,NA,-3.61752865642898,NA,NA,NA,NA,NA,0.84
"104",-1.46023986559169,-0.422856586182621,-1.42124934072475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"105",-1.19747548338717,-1.20931376724792,0.00979171358505613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"106",-0.00747530263671517,-1.07130082996321,-0.768466948282475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"107",1.19880021706129,-0.326672003561693,-0.976613869562162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"108",-0.108436692722018,-0.364265267309451,-0.0873598490796426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"109",-0.648070683146906,-1.03587429633576,NA,NA,-0.0844044658703965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"110",0.307685348638826,0.452395597994563,0.131284175819436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"111",1.26139154358538,0.102580978736259,1.71696828248118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"112",0.968193557742599,0.729566000654448,1.58391824797127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"113",2.83219804072798,0.0166592827978692,0.350199996519011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"114",-0.0176672467773903,-1.36065172514946,-1.66329385717335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"115",0.335374107350036,1.35088672739097,2.35026478294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"116",0.308331304052618,-0.0184062860828068,-0.428609131924603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"117",-1.04492929072368,-0.781636362653684,-1.07280728538205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"118",-0.988696210510189,1.81694970179861,0.344654413729526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"119",0.93198537766614,-1.72905981536078,-1.31296139267918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"120",-1.55774958135945,-0.740717575477902,-0.294656947707856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"121",0.354190480206733,-0.800527398632465,-0.446559896867088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"122",0.893448237299222,-0.488749661200394,NA,NA,NA,-0.0399532334486166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"123",-0.358922119385085,-0.801490711975766,1.19423474883912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"124",0.0783657135806451,-0.195031435585291,-0.103760919859192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"125",0.820351781888721,-0.549930350179713,1.73917757532351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"126",-1.59831486066446,-0.215557719210701,-0.0164797826530166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"127",-0.867021592871125,0.0546202341054919,-0.193372328951322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"128",-0.0256839182619231,0.662864538072548,1.38639036805533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"129",2.22802217204675,1.86062323947097,0.157394209075019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"130",-0.0260532844180553,0.872672804610413,0.571985161008299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"131",0.547914741595496,1.68303018016008,NA,0.762151376634311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"132",-1.43096900640485,0.24355511693339,-0.531938550174764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"133",-0.44175880278462,0.0338994394772596,0.621384572879743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"134",-2.7619186463323,0.931492097139624,-0.0732818268251927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"135",-1.20334529634191,-0.889784006204591,NA,NA,0.0186112999132873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"136",0.107916561546047,-2.56834259044501,-0.0946828961029785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"137",-0.468710016738491,0.0797522185520671,-0.224014425045471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"138",-0.739411532140956,-0.504340067409033,0.0702578482914563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"139",0.307696918192652,-1.55814642371379,0.764249313194378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"140",2.50608317599774,-0.563839243625868,-0.651545173337847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"141",2.27267862420846,0.0548948485068773,-1.94414530527001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"142",-1.0146524164536,-1.31293524525566,-0.20023356626679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"143",0.402603423256083,-1.51374144060063,-0.926606102763565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"144",0.851305873975007,0.24731695512583,-0.949036006979836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"145",1.64356461019031,1.04278701943784,0.380197527701494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"146",0.10811115270064,-0.604843407472062,-1.73759512893124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"147",0.992909148012811,1.18991685321607,-0.699277455023763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"148",-0.497102528873043,-0.460273705369728,0.792080035483698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"149",-1.06135599470193,1.51821856137901,0.261678684997158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"150",-0.683378199494954,2.4799298298706,2.88748821650885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"151",1.38507625031062,1.9877540267739,0.216595259863155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"152",0.00745526359891196,-0.246749887413984,0.917625962944932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"153",0.800215069482784,0.126961451588277,-0.669970109849895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"154",1.02454469342417,1.19419864931797,NA,-0.333786257584132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"155",-0.472819771864949,0.10501448545878,0.108336753963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"156",-1.55416487190531,0.867287531870011,NA,-0.224509092982322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"157",1.56085980950535,-0.443975448918024,-0.405391417902114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"158",-1.12539439342654,0.291930277244652,-0.19389763957047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"159",0.69181140828299,0.253506479284868,1.97053307822797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"160",0.52273487095246,1.44147487797683,0.477103937522716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"161",-0.48210461966349,-0.679911660088632,-0.801579200479732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"162",1.0042080219265,0.618224258170474,0.312625718316811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"163",-0.64140174586677,-0.237780683252683,-2.54504141389602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"164",1.8766104392372,1.18648530520786,0.967516756830089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"165",-0.658540636972493,0.468905428784546,0.98676841353735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"166",0.598151715480047,0.77239072766509,-1.26350218845333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"167",0.0383738492868703,0.858258686097903,-0.18442600557469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"168",-0.348324565342318,0.886708784018116,0.661949388479714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"169",-0.733024132940948,-0.457399518744184,-0.687202430234591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"170",-1.21514426771432,-2.44515773183257,-0.772734233100618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"171",-3.13466588311712,-0.0646493621994804,NA,NA,NA,-0.50018618746842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"172",1.73786332121047,1.20155152274572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90460855560543,0.277260343754731,-1.1542902585795,NA,NA,0.84
"173",0.971179076876991,-0.356181099044532,-1.55373418689047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"174",-1.14721597030265,-2.14674137826211,-0.690173967141417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"175",-1.45273585464572,0.457658427666126,-0.200395200068798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"176",1.11644318650116,0.307950473204971,0.477587289451932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"177",-0.379790730809206,-0.688773763607208,0.445226213439584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"178",0.885099225173524,2.16512832358303,0.100098469884046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"179",1.08518790673852,-0.404369717996602,-0.951565207945737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"180",-0.0723404654689711,0.940384731186001,NA,-0.0240476479244896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"181",-0.677253519885102,0.315041231340202,-1.57911725638836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"182",0.747849908484537,0.460032422799194,-0.0503082382048852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"183",-0.0366383620748693,0.170145995180467,0.597713021452815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"184",0.667061258264241,0.184403510102473,0.385659748196728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"185",-0.0225472175787648,-0.774095088112961,0.429776334161307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"186",0.675296851897096,0.388906207492672,1.11863243506809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"187",-1.31596556916476,NA,-1.11483484479241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6026104291979,-3.55292488212539,0.84
"188",1.79936767397616,-1.03516111111361,1.2980872395106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"189",-2.53701524985779,0.0685429012760478,0.386975323973874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"190",-0.656841189552811,0.64528565564835,0.275344909734785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"191",-1.010018950156,0.552960173514624,1.89811237957944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"192",1.79897522008787,-0.296744535560997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"193",0.999649300470454,2.24783483100491,-0.664623297313435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"194",-0.416219660437659,0.516350088955146,0.534942019654577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"195",1.492174503274,0.870169034412555,-1.26035316197079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"196",-1.25076077964998,0.355760412054885,1.02705906775722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"197",-1.09823766302062,1.68585202048104,1.63027327862815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"198",-0.0797947465080057,0.604068520558086,0.0953775657214438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"199",1.67212862084906,-0.533610404374807,-0.249433583876358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
"200",-1.17731833973243,-0.542745103234993,-1.13434903298054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84
